Geography,EB,Age,EstimatedSalary,NumOfProducts,CreditScore,Tenure,HasCrCard,IsActiveMember,Exited,Gender
0,0.0,2,1,1,0,10,1,1,1,1
2,1.545882636,2,1,1,1,8,1,0,1,1
1,2.198300446,2,1,1,2,9,0,0,1,1
2,1.022360533,2,1,1,1,10,1,0,1,0
2,1.170330488,2,1,2,1,5,1,0,1,0
2,2.258917983,2,1,1,1,6,1,0,1,0
1,0.0,2,1,1,1,7,1,0,1,0
2,3.027852031,1,0,1,1,3,1,1,1,0
1,0.0,2,0,2,1,10,1,0,1,1
0,0.0,2,1,1,0,3,0,0,1,0
0,0.679354554,2,2,2,2,0,1,1,1,1
2,1.137289885,2,1,1,2,5,0,0,1,1
2,6.638928559,1,0,1,2,9,1,0,1,1
0,0.0,1,2,1,2,9,1,0,1,1
2,1.950883788,2,1,1,1,9,1,0,1,0
1,1.571950486,1,1,1,1,1,1,1,1,0
1,0.0,1,1,3,1,2,1,0,1,1
0,1.459610642,2,1,1,0,6,1,1,1,0
0,0.743512814,2,1,2,1,3,0,1,1,0
0,2.883671473,1,0,1,2,7,1,1,1,0
2,1.337950912,2,1,2,1,1,0,1,1,1
2,0.832909108,2,1,2,1,9,1,1,1,0
2,13.24898323,1,0,1,0,6,1,0,1,0
0,0.0,2,2,1,1,2,1,1,1,1
0,0.994324118,1,1,1,0,0,1,1,1,1
1,0.0,2,1,4,0,5,1,1,1,0
0,3.533822347,2,0,1,1,3,1,1,1,1
2,0.719895792,2,2,1,2,2,1,0,1,1
1,1.042869697,1,1,2,1,8,1,1,1,1
0,5.700074558,2,0,1,1,8,1,1,1,1
1,1.214416207,2,1,1,0,3,1,1,1,1
2,1.248167107,2,1,1,1,9,1,0,1,1
0,0.0,2,1,1,0,4,1,1,1,1
2,9.230218183,1,0,3,1,2,0,0,1,0
2,116.5692761,1,0,1,0,8,0,1,1,1
2,0.865563964,2,2,2,1,10,1,1,1,0
0,1.993024834,2,1,1,1,8,1,0,1,1
1,0.813695561,1,1,1,1,4,1,1,1,1
2,1.417325826,2,1,1,1,5,0,0,1,0
0,0.809072585,1,2,1,1,1,1,1,1,1
0,0.0,2,1,1,1,4,1,0,1,0
2,0.874269747,2,1,4,1,8,0,0,1,0
0,0.0,2,2,1,1,5,0,1,1,0
1,0.849154115,1,1,2,1,4,1,0,1,0
0,0.0,2,1,1,1,1,0,1,1,0
0,1.852645772,2,1,1,0,9,0,0,1,1
0,1.520333083,2,1,1,0,3,1,0,1,1
2,0.842668374,2,2,1,0,10,1,0,1,0
1,10.83571061,2,0,3,1,3,0,1,1,1
0,0.0,2,2,1,1,8,1,1,1,1
1,0.0,2,1,1,0,4,0,0,1,1
2,0.574514978,1,2,1,1,8,1,0,1,0
0,7.842500824,2,0,2,2,1,0,0,1,1
2,1.655348045,2,1,1,0,1,1,0,1,0
0,0.947984324,1,2,1,0,7,0,1,1,1
2,1326.102779,2,0,2,1,8,0,0,1,0
0,6.514869299,2,0,2,1,6,0,1,1,0
1,0.773199501,2,1,1,0,2,0,0,1,1
2,0.850677858,2,2,1,2,0,1,1,1,0
2,6.914048493,2,0,1,1,1,1,0,1,1
2,4.371551281,2,0,1,2,8,0,0,1,0
1,0.0,2,1,1,0,1,0,0,1,1
2,0.711011571,1,2,1,2,5,1,0,1,1
2,2.171976572,2,0,1,2,5,1,0,1,0
0,0.0,2,1,1,1,2,1,1,1,1
2,0.715972059,2,2,2,2,8,0,1,1,0
0,0.0,1,1,3,1,1,0,1,1,0
1,0.574615615,2,1,2,2,3,1,0,1,1
1,1.015126241,1,2,2,1,4,1,1,1,0
2,3.336757784,2,0,2,1,5,1,1,1,0
0,0.0,1,1,2,0,9,1,0,1,1
2,0.681387769,2,2,1,1,7,1,1,1,1
1,0.0,2,0,1,1,6,1,0,1,0
2,0.944366238,1,1,1,2,8,1,1,1,0
0,1.795011544,1,1,1,2,2,0,1,1,1
1,4.26701001,1,0,1,1,6,1,0,1,0
2,3.725029438,2,0,3,1,10,1,0,1,1
1,1.072676157,1,2,1,2,5,1,1,1,0
1,0.0,1,2,1,2,2,0,0,1,1
1,1.16922655,2,1,2,2,4,0,1,1,1
1,1.792098463,1,1,1,1,10,0,0,1,1
2,1.385624061,2,1,1,1,1,1,0,1,0
1,0.409341936,1,2,1,2,6,0,1,1,0
1,0.505606726,2,2,1,2,7,1,0,1,0
0,19.6885517,2,0,1,0,10,0,0,1,1
2,0.992479978,1,1,3,0,9,1,0,1,1
1,0.991777562,2,2,1,0,2,1,1,1,0
2,4.151324678,2,0,1,1,7,1,1,1,1
2,0.800218217,1,2,1,1,2,1,1,1,0
1,21.15614043,2,0,1,1,8,0,1,1,1
2,1.203393663,1,1,1,0,4,0,0,1,1
0,0.0,1,1,1,0,6,1,0,1,0
1,0.0,2,1,2,2,4,0,0,1,1
2,27.51743048,2,0,1,1,0,0,0,1,0
0,5.343588883,2,0,1,1,5,1,0,1,0
1,0.0,1,2,1,0,0,1,1,1,1
0,0.0,1,0,2,1,10,1,1,1,0
2,1.891685704,1,1,4,1,10,1,1,1,0
2,8.258428659,2,0,1,1,2,1,0,1,0
0,0.0,2,2,1,1,4,1,0,1,1
2,1.368394828,1,1,1,1,4,1,0,1,0
0,0.493723121,2,1,3,1,9,1,1,1,0
2,4.872326931,2,0,1,1,4,1,0,1,1
2,0.883905655,1,1,2,2,4,1,0,1,1
2,6.336501266,2,0,4,2,3,1,0,1,0
0,4.713293818,1,0,1,1,1,0,0,1,0
0,0.0,2,2,1,0,3,1,0,1,1
2,1.51967021,1,1,1,2,7,1,1,1,0
0,6.677708981,1,0,1,2,7,1,0,1,1
2,13.33208254,2,0,1,1,2,1,0,1,1
2,2.745844467,2,1,1,1,7,1,1,1,0
2,1.770747175,2,1,3,0,0,1,0,1,1
0,0.544651876,2,2,1,2,6,1,0,1,1
1,0.769301408,2,1,1,0,1,1,0,1,1
0,0.391182757,2,2,4,1,9,1,0,1,1
2,0.538861537,1,2,1,1,2,0,1,1,1
2,3.051490247,2,0,1,1,9,1,0,1,0
2,0.556215601,2,2,1,0,5,1,1,1,0
0,0.0,2,1,1,0,7,1,0,1,1
0,0.0,2,1,1,0,9,1,1,1,0
2,12.39714139,2,0,1,1,9,1,0,1,1
0,0.781276933,1,2,1,1,9,1,0,1,0
0,0.0,2,0,4,0,4,0,0,1,1
2,1.49866168,2,1,2,1,4,1,0,1,1
0,0.0,2,1,1,0,2,0,0,1,0
0,0.0,2,1,1,2,4,0,0,1,0
2,0.624501293,2,2,1,1,9,1,0,1,1
2,1.509154366,2,1,1,1,4,0,0,1,0
0,0.0,1,1,1,0,7,1,1,1,1
2,0.655039597,1,1,4,1,4,1,0,1,0
1,0.0,2,1,1,0,9,1,0,1,0
1,0.519337228,2,1,2,0,1,0,0,1,0
2,0.835477444,2,1,3,1,3,0,0,1,1
1,0.0,1,1,3,1,10,0,0,1,1
2,1.026840018,2,1,1,1,1,1,1,1,1
1,15.55214769,1,0,1,1,5,1,0,1,0
0,0.0,2,0,2,2,1,0,1,1,0
1,58.78640525,1,0,1,0,3,1,0,1,1
0,0.0,2,1,1,0,2,1,0,1,1
1,0.0,2,0,2,1,4,0,0,1,1
0,0.0,2,0,1,1,5,0,0,1,0
2,0.445839773,2,2,1,2,1,1,0,1,0
0,0.0,1,0,2,1,1,1,0,1,1
0,0.0,1,1,1,2,3,1,1,1,0
2,0.851966834,2,1,1,2,4,1,0,1,0
2,0.806230268,2,1,2,2,8,0,1,1,1
0,0.874503357,2,1,1,0,5,0,1,1,1
0,1.244846499,2,1,1,1,6,1,0,1,0
0,0.608675327,1,2,1,2,9,1,1,1,0
2,1.009830803,2,1,1,1,6,1,0,1,0
2,2.039973119,2,1,1,0,10,1,0,1,0
0,2.162349852,1,1,1,1,6,1,1,1,1
2,0.88142515,2,1,4,2,3,1,0,1,1
0,0.362579555,1,1,3,2,3,1,0,1,0
2,57.05562528,2,0,1,2,5,1,0,1,0
2,1.989933247,1,1,1,2,7,0,0,1,1
1,0.0,2,0,1,1,4,1,0,1,1
0,1.205138446,2,1,3,1,5,1,1,1,1
0,1.775578115,1,1,4,0,9,1,1,1,0
0,1.125255186,1,1,2,1,6,1,0,1,1
1,0.0,2,2,1,2,8,1,0,1,0
1,0.0,0,1,1,1,7,0,1,1,1
2,1.31416979,2,1,1,2,3,1,0,1,0
2,5.17807426,2,0,1,0,2,1,1,1,1
2,1.731290725,2,1,1,1,7,0,1,1,0
2,0.977411032,2,1,1,1,3,0,0,1,0
0,0.0,1,2,3,1,1,0,0,1,1
1,0.0,2,2,2,1,3,1,0,1,0
0,0.644719533,1,2,1,0,0,1,1,1,0
2,0.834445754,2,2,2,0,0,1,1,1,0
0,0.0,2,1,1,0,2,0,0,1,0
2,209.6480993,1,0,1,1,5,1,1,1,0
2,1.145544277,2,1,2,2,1,0,1,1,0
1,0.711060603,2,1,1,2,10,1,0,1,1
0,0.0,1,2,1,0,7,1,0,1,0
2,0.470983777,1,2,1,2,4,0,1,1,1
0,2.081898405,1,1,2,2,10,0,1,1,0
2,1.7901772,2,1,1,1,10,0,0,1,0
2,1.603156499,2,1,2,0,6,0,0,1,1
2,0.623551301,1,2,3,2,5,1,1,1,1
1,1.098280535,2,1,2,1,3,1,0,1,1
2,0.857530674,2,2,1,0,9,0,0,1,0
0,0.0,1,0,2,1,3,1,0,1,0
0,0.0,2,2,1,0,1,0,1,1,0
2,0.832744186,2,1,1,1,7,0,1,1,0
0,0.685363124,1,2,2,1,8,1,1,1,0
0,0.0,1,0,1,2,7,0,0,1,1
2,1.347776619,2,1,1,1,8,1,1,1,1
2,0.446388109,2,2,3,1,5,0,0,1,0
2,1.809609702,1,1,2,1,5,1,0,1,1
0,0.76145232,2,1,1,1,8,1,1,1,0
1,0.561490485,2,1,1,1,7,1,1,1,0
2,2.68934918,2,1,2,1,4,0,1,1,1
0,1.669910425,2,1,1,0,5,1,0,1,1
0,0.935747051,2,2,1,1,3,1,1,1,0
0,0.0,1,2,2,0,4,1,0,1,1
2,4.492273463,1,0,1,2,6,1,0,1,0
0,1.527870944,2,1,1,1,0,1,0,1,1
1,2.533201045,1,0,3,2,3,1,1,1,0
0,1.699983084,1,1,1,2,1,1,0,1,0
2,1.894130417,2,1,1,1,1,1,0,1,1
2,3.904730521,1,0,1,0,10,1,0,1,1
2,1.576744228,2,1,2,1,1,1,1,1,0
2,1.175687572,2,1,1,1,2,1,1,1,0
0,0.362369618,2,2,1,0,6,0,1,1,0
2,0.751743506,1,2,1,0,1,0,0,1,1
1,1.288567727,2,1,1,0,6,0,0,1,1
2,1.791268031,1,1,2,2,1,1,0,1,0
2,1.304430268,1,1,1,0,3,1,0,1,1
2,0.704124044,2,2,1,1,4,1,1,1,1
2,37.57997444,2,0,2,2,5,1,1,1,0
2,2.34360088,1,0,3,0,3,1,0,1,0
2,0.704359269,2,2,2,0,9,1,0,1,1
0,6.463075064,2,0,1,2,3,1,1,1,1
0,0.0,2,0,1,2,4,0,1,1,0
2,1.58308047,2,1,3,1,3,1,1,1,0
0,0.0,1,1,1,1,4,1,0,1,1
2,0.757571211,2,1,1,1,2,1,0,1,1
0,1.250169171,2,1,1,1,7,1,1,1,1
2,0.946290301,2,1,1,1,8,0,1,1,1
0,276.7850531,2,0,1,1,3,0,1,1,0
2,15.45513747,2,0,1,1,5,1,1,1,0
2,0.73547269,2,2,1,1,10,1,1,1,0
0,1.141930211,1,1,2,1,1,1,1,1,1
0,0.726054004,2,1,1,0,10,1,0,1,0
2,0.865117142,1,1,1,2,9,1,1,1,0
1,0.0,2,1,1,1,9,0,0,1,1
2,0.579855546,2,2,2,1,1,1,0,1,1
2,2.844779051,2,1,1,0,3,1,1,1,1
2,1.191050002,2,1,1,1,7,1,0,1,0
0,1.273785103,2,1,1,1,4,1,0,1,0
0,0.0,1,0,1,1,7,0,1,1,0
2,0.808230231,2,1,2,2,3,1,0,1,1
